criterion;lifecycle_step;name;category;avg_electricity_consumption;description;location;level;source;tier;unit;value;subscriber;version
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix TG;electricity-mix;NULL;;Togo;0-Base data;Base IMPACTS ®Version 2.01;;;0.00575964;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix TG;electricity-mix;NULL;;Togo;0-Base data;Base IMPACTS ®Version 2.01;;;0.00239681;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix TG;electricity-mix;NULL;;Togo;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000000938;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix TT;electricity-mix;NULL;;Trinidad and Tobago;0-Base data;Base IMPACTS ®Version 2.01;;;0.933059;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix TT;electricity-mix;NULL;;Trinidad and Tobago;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000064552;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix TT;electricity-mix;NULL;;Trinidad and Tobago;0-Base data;Base IMPACTS ®Version 2.01;;;0.00245014;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix TT;electricity-mix;NULL;;Trinidad and Tobago;0-Base data;Base IMPACTS ®Version 2.01;;;0.0138459;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix TT;electricity-mix;NULL;;Trinidad and Tobago;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000171268;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix TT;electricity-mix;NULL;;Trinidad and Tobago;0-Base data;Base IMPACTS ®Version 2.01;;;14.289;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix TT;electricity-mix;NULL;;Trinidad and Tobago;0-Base data;Base IMPACTS ®Version 2.01;;;0.000812541;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix TT;electricity-mix;NULL;;Trinidad and Tobago;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000809717;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix TT;electricity-mix;NULL;;Trinidad and Tobago;0-Base data;Base IMPACTS ®Version 2.01;;;0.00889856;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix TT;electricity-mix;NULL;;Trinidad and Tobago;0-Base data;Base IMPACTS ®Version 2.01;;;0.00240094;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix TT;electricity-mix;NULL;;Trinidad and Tobago;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000014547;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix TN;electricity-mix;NULL;;Tunisia;0-Base data;Base IMPACTS ®Version 2.01;;;0.80722;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix TN;electricity-mix;NULL;;Tunisia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000177021;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix TN;electricity-mix;NULL;;Tunisia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00582212;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix TN;electricity-mix;NULL;;Tunisia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000127346;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix TN;electricity-mix;NULL;;Tunisia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000045518;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix TN;electricity-mix;NULL;;Tunisia;0-Base data;Base IMPACTS ®Version 2.01;;;12.5148;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix TN;electricity-mix;NULL;;Tunisia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000776526;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix TN;electricity-mix;NULL;;Tunisia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000135556;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix TN;electricity-mix;NULL;;Tunisia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00848673;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix TN;electricity-mix;NULL;;Tunisia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0024774;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix TN;electricity-mix;NULL;;Tunisia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000000652;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix TR;electricity-mix;NULL;;Turkey;0-Base data;Base IMPACTS ®Version 2.01;;;0.706988;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix TR;electricity-mix;NULL;;Turkey;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000749765;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix TR;electricity-mix;NULL;;Turkey;0-Base data;Base IMPACTS ®Version 2.01;;;0.0117462;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix TR;electricity-mix;NULL;;Turkey;0-Base data;Base IMPACTS ®Version 2.01;;;0.00195525;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix TR;electricity-mix;NULL;;Turkey;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000131728;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix TR;electricity-mix;NULL;;Turkey;0-Base data;Base IMPACTS ®Version 2.01;;;8.78547;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix TR;electricity-mix;NULL;;Turkey;0-Base data;Base IMPACTS ®Version 2.01;;;0.000811605;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix ZW;electricity-mix;NULL;;Zimbabwe;0-Base data;Base IMPACTS ®Version 2.01;;;0.0108432;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix TR;electricity-mix;NULL;;Turkey;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000113407;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix TR;electricity-mix;NULL;;Turkey;0-Base data;Base IMPACTS ®Version 2.01;;;0.00888797;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix TR;electricity-mix;NULL;;Turkey;0-Base data;Base IMPACTS ®Version 2.01;;;0.00282244;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix TR;electricity-mix;NULL;;Turkey;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000007672;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix TM;electricity-mix;NULL;;Turkmenistan;0-Base data;Base IMPACTS ®Version 2.01;;;1.38296;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix TM;electricity-mix;NULL;;Turkmenistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000131822;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix TM;electricity-mix;NULL;;Turkmenistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00304619;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix TM;electricity-mix;NULL;;Turkmenistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00177573;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix TM;electricity-mix;NULL;;Turkmenistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000179016;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix TM;electricity-mix;NULL;;Turkmenistan;0-Base data;Base IMPACTS ®Version 2.01;;;23.3003;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix TM;electricity-mix;NULL;;Turkmenistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00133943;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix TM;electricity-mix;NULL;;Turkmenistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000990033;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix TM;electricity-mix;NULL;;Turkmenistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.014672;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix TM;electricity-mix;NULL;;Turkmenistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00373251;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix TM;electricity-mix;NULL;;Turkmenistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000001679;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix UA;electricity-mix;NULL;;Ukraine;0-Base data;Base IMPACTS ®Version 2.01;;;0.646745;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix UA;electricity-mix;NULL;;Ukraine;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000647907;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix UA;electricity-mix;NULL;;Ukraine;0-Base data;Base IMPACTS ®Version 2.01;;;0.000894734;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix UA;electricity-mix;NULL;;Ukraine;0-Base data;Base IMPACTS ®Version 2.01;;;1.68909;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix UA;electricity-mix;NULL;;Ukraine;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000138074;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix UA;electricity-mix;NULL;;Ukraine;0-Base data;Base IMPACTS ®Version 2.01;;;12.2117;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix UA;electricity-mix;NULL;;Ukraine;0-Base data;Base IMPACTS ®Version 2.01;;;0.00110678;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix UA;electricity-mix;NULL;;Ukraine;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000325119;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix UA;electricity-mix;NULL;;Ukraine;0-Base data;Base IMPACTS ®Version 2.01;;;0.00220667;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix UA;electricity-mix;NULL;;Ukraine;0-Base data;Base IMPACTS ®Version 2.01;;;0.00327696;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix UA;electricity-mix;NULL;;Ukraine;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000031521;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix AE;electricity-mix;NULL;;United Arab Emirates;0-Base data;Base IMPACTS ®Version 2.01;;;1.09088;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix AE;electricity-mix;NULL;;United Arab Emirates;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000141548;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix AE;electricity-mix;NULL;;United Arab Emirates;0-Base data;Base IMPACTS ®Version 2.01;;;0.00330672;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix AE;electricity-mix;NULL;;United Arab Emirates;0-Base data;Base IMPACTS ®Version 2.01;;;0.000156893;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix AE;electricity-mix;NULL;;United Arab Emirates;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000223351;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix AE;electricity-mix;NULL;;United Arab Emirates;0-Base data;Base IMPACTS ®Version 2.01;;;18.9746;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix AE;electricity-mix;NULL;;United Arab Emirates;0-Base data;Base IMPACTS ®Version 2.01;;;0.00112156;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix AE;electricity-mix;NULL;;United Arab Emirates;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000065055;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix AE;electricity-mix;NULL;;United Arab Emirates;0-Base data;Base IMPACTS ®Version 2.01;;;0.0122824;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix AE;electricity-mix;NULL;;United Arab Emirates;0-Base data;Base IMPACTS ®Version 2.01;;;0.00305836;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix AE;electricity-mix;NULL;;United Arab Emirates;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000000429;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix GB;electricity-mix;NULL;;United Kingdom;0-Base data;Base IMPACTS ®Version 2.01;;;0.602137;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix GB;electricity-mix;NULL;;United Kingdom;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000370973;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix GB;electricity-mix;NULL;;United Kingdom;0-Base data;Base IMPACTS ®Version 2.01;;;0.00216912;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix GB;electricity-mix;NULL;;United Kingdom;0-Base data;Base IMPACTS ®Version 2.01;;;0.711931;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix GB;electricity-mix;NULL;;United Kingdom;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000198593;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix GB;electricity-mix;NULL;;United Kingdom;0-Base data;Base IMPACTS ®Version 2.01;;;9.09764;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix GB;electricity-mix;NULL;;United Kingdom;0-Base data;Base IMPACTS ®Version 2.01;;;0.000509739;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix GB;electricity-mix;NULL;;United Kingdom;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000399035;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix GB;electricity-mix;NULL;;United Kingdom;0-Base data;Base IMPACTS ®Version 2.01;;;0.00141506;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix GB;electricity-mix;NULL;;United Kingdom;0-Base data;Base IMPACTS ®Version 2.01;;;0.00143383;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix GB;electricity-mix;NULL;;United Kingdom;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000077156;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix US;electricity-mix;NULL;;United States;0-Base data;Base IMPACTS ®Version 2.01;;;0.67978;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix US;electricity-mix;NULL;;United States;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000985548;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix US;electricity-mix;NULL;;United States;0-Base data;Base IMPACTS ®Version 2.01;;;0.0036712;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix US;electricity-mix;NULL;;United States;0-Base data;Base IMPACTS ®Version 2.01;;;0.820285;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix US;electricity-mix;NULL;;United States;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000277652;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix US;electricity-mix;NULL;;United States;0-Base data;Base IMPACTS ®Version 2.01;;;9.68839;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix US;electricity-mix;NULL;;United States;0-Base data;Base IMPACTS ®Version 2.01;;;0.000395213;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix US;electricity-mix;NULL;;United States;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000260248;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix US;electricity-mix;NULL;;United States;0-Base data;Base IMPACTS ®Version 2.01;;;0.0042979;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix US;electricity-mix;NULL;;United States;0-Base data;Base IMPACTS ®Version 2.01;;;0.00123536;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix US;electricity-mix;NULL;;United States;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000000129244;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix UY;electricity-mix;NULL;;Uruguay;0-Base data;Base IMPACTS ®Version 2.01;;;0.296953;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix UY;electricity-mix;NULL;;Uruguay;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000104586;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix UY;electricity-mix;NULL;;Uruguay;0-Base data;Base IMPACTS ®Version 2.01;;;0.00834624;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix UY;electricity-mix;NULL;;Uruguay;0-Base data;Base IMPACTS ®Version 2.01;;;0.00125038;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix UY;electricity-mix;NULL;;Uruguay;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000071165;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix UY;electricity-mix;NULL;;Uruguay;0-Base data;Base IMPACTS ®Version 2.01;;;3.76496;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix UY;electricity-mix;NULL;;Uruguay;0-Base data;Base IMPACTS ®Version 2.01;;;0.000290653;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix UY;electricity-mix;NULL;;Uruguay;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000380918;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix UY;electricity-mix;NULL;;Uruguay;0-Base data;Base IMPACTS ®Version 2.01;;;0.00318659;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix UY;electricity-mix;NULL;;Uruguay;0-Base data;Base IMPACTS ®Version 2.01;;;0.00136604;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix UY;electricity-mix;NULL;;Uruguay;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000000000182;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix UZ;electricity-mix;NULL;;Uzbekistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.81178;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix UZ;electricity-mix;NULL;;Uzbekistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000103681;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix UZ;electricity-mix;NULL;;Uzbekistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00348012;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix UZ;electricity-mix;NULL;;Uzbekistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00289178;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix UZ;electricity-mix;NULL;;Uzbekistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000327611;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix UZ;electricity-mix;NULL;;Uzbekistan;0-Base data;Base IMPACTS ®Version 2.01;;;12.9214;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix UZ;electricity-mix;NULL;;Uzbekistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.000789202;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix UZ;electricity-mix;NULL;;Uzbekistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000944821;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix UZ;electricity-mix;NULL;;Uzbekistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00864454;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix UZ;electricity-mix;NULL;;Uzbekistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00229461;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix UZ;electricity-mix;NULL;;Uzbekistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000001343;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix VE;electricity-mix;NULL;;Venezuela;0-Base data;Base IMPACTS ®Version 2.01;;;0.497373;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix VE;electricity-mix;NULL;;Venezuela;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000112811;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix VE;electricity-mix;NULL;;Venezuela;0-Base data;Base IMPACTS ®Version 2.01;;;0.00558046;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix VE;electricity-mix;NULL;;Venezuela;0-Base data;Base IMPACTS ®Version 2.01;;;0.000522087;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix VE;electricity-mix;NULL;;Venezuela;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000046252;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix VE;electricity-mix;NULL;;Venezuela;0-Base data;Base IMPACTS ®Version 2.01;;;4.91294;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix VE;electricity-mix;NULL;;Venezuela;0-Base data;Base IMPACTS ®Version 2.01;;;0.000354236;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix VE;electricity-mix;NULL;;Venezuela;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000224598;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix VE;electricity-mix;NULL;;Venezuela;0-Base data;Base IMPACTS ®Version 2.01;;;0.00387694;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix VE;electricity-mix;NULL;;Venezuela;0-Base data;Base IMPACTS ®Version 2.01;;;0.00129861;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix VE;electricity-mix;NULL;;Venezuela;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000000569;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix VN;electricity-mix;NULL;;Vietnam;0-Base data;Base IMPACTS ®Version 2.01;;;0.555572;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix VN;electricity-mix;NULL;;Vietnam;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000945573;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix VN;electricity-mix;NULL;;Vietnam;0-Base data;Base IMPACTS ®Version 2.01;;;0.00452596;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix VN;electricity-mix;NULL;;Vietnam;0-Base data;Base IMPACTS ®Version 2.01;;;0.000798202;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix VN;electricity-mix;NULL;;Vietnam;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000114378;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix VN;electricity-mix;NULL;;Vietnam;0-Base data;Base IMPACTS ®Version 2.01;;;6.90029;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix VN;electricity-mix;NULL;;Vietnam;0-Base data;Base IMPACTS ®Version 2.01;;;0.000707446;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix VN;electricity-mix;NULL;;Vietnam;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000107741;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix VN;electricity-mix;NULL;;Vietnam;0-Base data;Base IMPACTS ®Version 2.01;;;0.00775004;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix VN;electricity-mix;NULL;;Vietnam;0-Base data;Base IMPACTS ®Version 2.01;;;0.00207021;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix VN;electricity-mix;NULL;;Vietnam;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000001845;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix YE;electricity-mix;NULL;;Yemen;0-Base data;Base IMPACTS ®Version 2.01;;;1.06777;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix YE;electricity-mix;NULL;;Yemen;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000163908;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix YE;electricity-mix;NULL;;Yemen;0-Base data;Base IMPACTS ®Version 2.01;;;0.0322861;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix YE;electricity-mix;NULL;;Yemen;0-Base data;Base IMPACTS ®Version 2.01;;;0.00017591;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix YE;electricity-mix;NULL;;Yemen;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000273675;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix YE;electricity-mix;NULL;;Yemen;0-Base data;Base IMPACTS ®Version 2.01;;;14.4784;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix YE;electricity-mix;NULL;;Yemen;0-Base data;Base IMPACTS ®Version 2.01;;;0.00129782;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix YE;electricity-mix;NULL;;Yemen;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000140475;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix YE;electricity-mix;NULL;;Yemen;0-Base data;Base IMPACTS ®Version 2.01;;;0.0141959;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix YE;electricity-mix;NULL;;Yemen;0-Base data;Base IMPACTS ®Version 2.01;;;0.00529964;NULL;NULL
